,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
41,1791-01-01,8.535944130106857,7.621078941392461,8.604424752135348,8.535944130106857,8.535944130106857,-0.42363033496873503,-0.42363033496873503,-0.42363033496873503,-0.42363033496873503,-0.42363033496873503,-0.42363033496873503,0.0,0.0,0.0,8.112313795138123
42,1792-01-01,8.537147664163575,7.532545682136379,8.55077185933694,8.537147664163575,8.537147664163575,-0.4831063484638813,-0.4831063484638813,-0.4831063484638813,-0.4831063484638813,-0.4831063484638813,-0.4831063484638813,0.0,0.0,0.0,8.054041315699694
43,1793-01-01,8.538354495476732,7.786130475457527,8.69011156976437,8.538354495476732,8.538354495476732,-0.30141414822607787,-0.30141414822607787,-0.30141414822607787,-0.30141414822607787,-0.30141414822607787,-0.30141414822607787,0.0,0.0,0.0,8.236940347250654
44,1794-01-01,8.539558029436575,7.709714341445993,8.661383233949095,8.539558029436575,8.539558029436575,-0.3630410573978597,-0.3630410573978597,-0.3630410573978597,-0.3630410573978597,-0.3630410573978597,-0.3630410573978597,0.0,0.0,0.0,8.176516972038716
45,1795-01-01,8.540761563396417,7.651553161165255,8.609765737344238,8.540761563396417,8.540761563396417,-0.4236303349685046,-0.4236303349685046,-0.4236303349685046,-0.4236303349685046,-0.4236303349685046,-0.4236303349685046,0.0,0.0,0.0,8.117131228427914
46,1796-01-01,8.541965097356261,7.603812686482215,8.552892969566326,8.541965097356261,8.541965097356261,-0.48310634846303985,-0.48310634846303985,-0.48310634846303985,-0.48310634846303985,-0.48310634846303985,-0.48310634846303985,0.0,0.0,0.0,8.058858748893222
47,1797-01-01,8.543171928669418,7.7536948310786045,8.717009116287796,8.543171928669418,8.543171928669418,-0.3014141482265349,-0.3014141482265349,-0.3014141482265349,-0.3014141482265349,-0.3014141482265349,-0.3014141482265349,0.0,0.0,0.0,8.241757780442883
48,1798-01-01,8.544375462629262,7.676765502604692,8.683250960451582,8.544375462629262,8.544375462629262,-0.36304105739806447,-0.36304105739806447,-0.36304105739806447,-0.36304105739806447,-0.36304105739806447,-0.36304105739806447,0.0,0.0,0.0,8.181334405231198
49,1799-01-01,8.545578996589104,7.608881647081014,8.592887862529961,8.545578996589104,8.545578996589104,-0.42363033496809455,-0.42363033496809455,-0.42363033496809455,-0.42363033496809455,-0.42363033496809455,-0.42363033496809455,0.0,0.0,0.0,8.121948661621008
50,1800-01-01,8.546782530548946,7.603757196980596,8.557328134854043,8.546782530548946,8.546782530548946,-0.4831063484636928,-0.4831063484636928,-0.4831063484636928,-0.4831063484636928,-0.4831063484636928,-0.4831063484636928,0.0,0.0,0.0,8.063676182085253
51,1801-01-01,8.54798606450879,7.543997808916991,8.498588690574175,8.54798606450879,8.54798606450879,-0.5413952629862311,-0.5413952629862311,-0.5413952629862311,-0.5413952629862311,-0.5413952629862311,-0.5413952629862311,0.0,0.0,0.0,8.006590801522558
52,1802-01-01,8.549189598742501,7.479307859550664,8.418447876979648,8.549189598742501,8.549189598742501,-0.5984251489878301,-0.5984251489878301,-0.5984251489878301,-0.5984251489878301,-0.5984251489878301,-0.5984251489878301,0.0,0.0,0.0,7.950764449754671
53,1803-01-01,8.550393132976213,7.366261099090909,8.361889308445686,8.550393132976213,8.550393132976213,-0.6541260869372603,-0.6541260869372603,-0.6541260869372603,-0.6541260869372603,-0.6541260869372603,-0.6541260869372603,0.0,0.0,0.0,7.896267046038952
54,1804-01-01,8.551596667209926,7.354672464288057,8.322871097207244,8.551596667209926,8.551596667209926,-0.7084302687136487,-0.7084302687136487,-0.7084302687136487,-0.7084302687136487,-0.7084302687136487,-0.7084302687136487,0.0,0.0,0.0,7.843166398496278
55,1805-01-01,8.552803498797703,7.532796166464617,8.473390033776765,8.552803498797703,8.552803498797703,-0.5413952629854103,-0.5413952629854103,-0.5413952629854103,-0.5413952629854103,-0.5413952629854103,-0.5413952629854103,0.0,0.0,0.0,8.011408235812292
56,1806-01-01,8.554007033031414,7.473716431655608,8.416239198275727,8.554007033031414,8.554007033031414,-0.5984251489868012,-0.5984251489868012,-0.5984251489868012,-0.5984251489868012,-0.5984251489868012,-0.5984251489868012,0.0,0.0,0.0,7.955581884044613
57,1807-01-01,8.555210567265126,7.413758136124444,8.395458935025404,8.555210567265126,8.555210567265126,-0.6541260869378639,-0.6541260869378639,-0.6541260869378639,-0.6541260869378639,-0.6541260869378639,-0.6541260869378639,0.0,0.0,0.0,7.901084480327262
58,1808-01-01,8.55641410149884,7.341292921188172,8.331310060617644,8.55641410149884,8.55641410149884,-0.7084302687131945,-0.7084302687131945,-0.7084302687131945,-0.7084302687131945,-0.7084302687131945,-0.7084302687131945,0.0,0.0,0.0,7.847983832785645
59,1809-01-01,8.557620933086616,7.511112782078121,8.467594653072005,8.557620933086616,8.557620933086616,-0.541395262985497,-0.541395262985497,-0.541395262985497,-0.541395262985497,-0.541395262985497,-0.541395262985497,0.0,0.0,0.0,8.016225670101118
60,1810-01-01,8.558824467514283,7.4612166339598165,8.458773228190514,8.558824467514283,8.558824467514283,-0.5984251489867607,-0.5984251489867607,-0.5984251489867607,-0.5984251489867607,-0.5984251489867607,-0.5984251489867607,0.0,0.0,0.0,7.960399318527522
61,1811-01-01,8.560028001941948,7.391951207036413,8.392800639313,8.560028001941948,8.560028001941948,-0.6541260869379517,-0.6541260869379517,-0.6541260869379517,-0.6541260869379517,-0.6541260869379517,-0.6541260869379517,0.0,0.0,0.0,7.905901915003996
62,1812-01-01,8.561231536369613,7.381307688632124,8.332106347012553,8.561231536369613,8.561231536369613,-0.7084302687134818,-0.7084302687134818,-0.7084302687134818,-0.7084302687134818,-0.7084302687134818,-0.7084302687134818,0.0,0.0,0.0,7.852801267656131
63,1813-01-01,8.562438368151877,7.537484442087394,8.511545924719654,8.562438368151877,8.562438368151877,-0.5413952629855591,-0.5413952629855591,-0.5413952629855591,-0.5413952629855591,-0.5413952629855591,-0.5413952629855591,0.0,0.0,0.0,8.021043105166319
64,1814-01-01,8.563641902579542,7.4487424980358306,8.465457306900692,8.563641902579542,8.563641902579542,-0.598425148987166,-0.598425148987166,-0.598425148987166,-0.598425148987166,-0.598425148987166,-0.598425148987166,0.0,0.0,0.0,7.965216753592376
65,1815-01-01,8.56484543700721,7.428865685436448,8.351546714434225,8.56484543700721,8.56484543700721,-0.6541260869372689,-0.6541260869372689,-0.6541260869372689,-0.6541260869372689,-0.6541260869372689,-0.6541260869372689,0.0,0.0,0.0,7.91071935006994
66,1816-01-01,8.566048971434874,7.376481712944693,8.350861122440245,8.566048971434874,8.566048971434874,-0.7084302687128182,-0.7084302687128182,-0.7084302687128182,-0.7084302687128182,-0.7084302687128182,-0.7084302687128182,0.0,0.0,0.0,7.857618702722056
67,1817-01-01,8.567255803217138,7.55004797688753,8.493822986075843,8.567255803217138,8.567255803217138,-0.5413952629853136,-0.5413952629853136,-0.5413952629853136,-0.5413952629853136,-0.5413952629853136,-0.5413952629853136,0.0,0.0,0.0,8.025860540231825
68,1818-01-01,8.568459337644803,7.4832831801881685,8.420797517258134,8.568459337644803,8.568459337644803,-0.5984251489869303,-0.5984251489869303,-0.5984251489869303,-0.5984251489869303,-0.5984251489869303,-0.5984251489869303,0.0,0.0,0.0,7.970034188657873
69,1819-01-01,8.569685154425846,7.431651789327819,8.392180193284455,8.569685154425846,8.569685154425846,-0.654126086937779,-0.654126086937779,-0.654126086937779,-0.654126086937779,-0.654126086937779,-0.654126086937779,0.0,0.0,0.0,7.915559067488067
70,1820-01-01,8.570910971206889,7.3871240311268265,8.330216470086505,8.570910971206889,8.570910971206889,-0.7084302687136317,-0.7084302687136317,-0.7084302687136317,-0.7084302687136317,-0.7084302687136317,-0.7084302687136317,0.0,0.0,0.0,7.862480702493257
71,1821-01-01,8.57214014639007,7.550995552065049,8.503353566130922,8.57214014639007,8.57214014639007,-0.5413952629863104,-0.5413952629863104,-0.5413952629863104,-0.5413952629863104,-0.5413952629863104,-0.5413952629863104,0.0,0.0,0.0,8.030744883403761
72,1822-01-01,8.573365963171115,7.501664675565002,8.444228765213564,8.573365963171115,8.573365963171115,-0.5984251489872173,-0.5984251489872173,-0.5984251489872173,-0.5984251489872173,-0.5984251489872173,-0.5984251489872173,0.0,0.0,0.0,7.974940814183898
73,1823-01-01,8.574591779952158,7.423213037695645,8.410027599924106,8.574591779952158,8.574591779952158,-0.6541260869381701,-0.6541260869381701,-0.6541260869381701,-0.6541260869381701,-0.6541260869381701,-0.6541260869381701,0.0,0.0,0.0,7.920465693013988
74,1824-01-01,8.5758175967332,7.350211764867701,8.335860614975353,8.5758175967332,8.5758175967332,-0.7084302687136911,-0.7084302687136911,-0.7084302687136911,-0.7084302687136911,-0.7084302687136911,-0.7084302687136911,0.0,0.0,0.0,7.867387328019509
75,1825-01-01,8.577046771916384,7.559001882552102,8.566068372525093,8.577046771916384,8.577046771916384,-0.5413952629861423,-0.5413952629861423,-0.5413952629861423,-0.5413952629861423,-0.5413952629861423,-0.5413952629861423,0.0,0.0,0.0,8.035651508930242
76,1826-01-01,8.578272588697427,7.510211403226038,8.480594862999432,8.578272588697427,8.578272588697427,-0.5984251489872481,-0.5984251489872481,-0.5984251489872481,-0.5984251489872481,-0.5984251489872481,-0.5984251489872481,0.0,0.0,0.0,7.979847439710179
77,1827-01-01,8.57952172720202,7.395903591950009,8.417346974765392,8.57952172720202,8.57952172720202,-0.6541260869373939,-0.6541260869373939,-0.6541260869373939,-0.6541260869373939,-0.6541260869373939,-0.6541260869373939,0.0,0.0,0.0,7.925395640264625
78,1828-01-01,8.580770865706613,7.375619777188284,8.387756102145152,8.580770865706613,8.580770865706613,-0.7084302687132886,-0.7084302687132886,-0.7084302687132886,-0.7084302687132886,-0.7084302687132886,-0.7084302687132886,0.0,0.0,0.0,7.8723405969933244
79,1829-01-01,8.58202342650848,7.5223148244352025,8.51880428408483,8.58202342650848,8.58202342650848,-0.5413952629850326,-0.5413952629850326,-0.5413952629850326,-0.5413952629850326,-0.5413952629850326,-0.5413952629850326,0.0,0.0,0.0,8.040628163523447
80,1830-01-01,8.583272565013072,7.48191172523845,8.484557897042897,8.583272565013072,8.583272565013072,-0.5984251489871037,-0.5984251489871037,-0.5984251489871037,-0.5984251489871037,-0.5984251489871037,-0.5984251489871037,0.0,0.0,0.0,7.984847416025968
81,1831-01-01,8.584521703517666,7.439171122731755,8.438954177652947,8.584521703517666,8.584521703517666,-0.6541260869377848,-0.6541260869377848,-0.6541260869377848,-0.6541260869377848,-0.6541260869377848,-0.6541260869377848,0.0,0.0,0.0,7.930395616579881
82,1832-01-01,8.585770842022258,7.391209123017413,8.349499686139033,8.585770842022258,8.585770842022258,-0.7084302687135885,-0.7084302687135885,-0.7084302687135885,-0.7084302687135885,-0.7084302687135885,-0.7084302687135885,0.0,0.0,0.0,7.87734057330867
83,1833-01-01,8.587023402824125,7.556154126764244,8.520866801449172,8.587023402824125,8.587023402824125,-0.5413952629857405,-0.5413952629857405,-0.5413952629857405,-0.5413952629857405,-0.5413952629857405,-0.5413952629857405,0.0,0.0,0.0,8.045628139838383
84,1834-01-01,8.588272541328719,7.518690658415956,8.464643624588648,8.588272541328719,8.588272541328719,-0.5984251489885618,-0.5984251489885618,-0.5984251489885618,-0.5984251489885618,-0.5984251489885618,-0.5984251489885618,0.0,0.0,0.0,7.989847392340157
85,1835-01-01,8.590383943653931,7.431445414986323,8.432034330715735,8.590383943653931,8.590383943653931,-0.654126086939159,-0.654126086939159,-0.654126086939159,-0.654126086939159,-0.654126086939159,-0.654126086939159,0.0,0.0,0.0,7.936257856714772
86,1836-01-01,8.592495345979145,7.391775760008134,8.361546756450595,8.592495345979145,8.592495345979145,-0.7084302687149243,-0.7084302687149243,-0.7084302687149243,-0.7084302687149243,-0.7084302687149243,-0.7084302687149243,0.0,0.0,0.0,7.884065077264221
87,1837-01-01,8.594612532968263,7.555894995047103,8.525541682685148,8.594612532968263,8.594612532968263,-0.5413952629874478,-0.5413952629874478,-0.5413952629874478,-0.5413952629874478,-0.5413952629874478,-0.5413952629874478,0.0,0.0,0.0,8.053217269980815
88,1838-01-01,8.596723935293477,7.493601489250573,8.494027505184725,8.596723935293477,8.596723935293477,-0.5984251489888552,-0.5984251489888552,-0.5984251489888552,-0.5984251489888552,-0.5984251489888552,-0.5984251489888552,0.0,0.0,0.0,7.9982987863046215
89,1839-01-01,8.59883533761869,7.449939523156236,8.425740220016841,8.59883533761869,8.59883533761869,-0.6541260869392399,-0.6541260869392399,-0.6541260869392399,-0.6541260869392399,-0.6541260869392399,-0.6541260869392399,0.0,0.0,0.0,7.94470925067945
90,1840-01-01,8.600946739943904,7.4134830386248085,8.380788381483026,8.600946739943904,8.600946739943904,-0.7084302687158899,-0.7084302687158899,-0.7084302687158899,-0.7084302687158899,-0.7084302687158899,-0.7084302687158899,0.0,0.0,0.0,7.892516471228014
91,1841-01-01,8.603063926933022,7.562512092858653,8.534448356363159,8.603063926933022,8.603063926933022,-0.5413952629870297,-0.5413952629870297,-0.5413952629870297,-0.5413952629870297,-0.5413952629870297,-0.5413952629870297,0.0,0.0,0.0,8.061668663945992
92,1842-01-01,8.605175329258236,7.52618922710941,8.503852973467875,8.605175329258236,8.605175329258236,-0.5984251489890533,-0.5984251489890533,-0.5984251489890533,-0.5984251489890533,-0.5984251489890533,-0.5984251489890533,0.0,0.0,0.0,8.006750180269183
93,1843-01-01,8.607286731583448,7.438018973257628,8.419764353470995,8.607286731583448,8.607286731583448,-0.6541260869393086,-0.6541260869393086,-0.6541260869393086,-0.6541260869393086,-0.6541260869393086,-0.6541260869393086,0.0,0.0,0.0,7.953160644644139
94,1844-01-01,8.610684764145258,7.415980465152861,8.381715575760827,8.610684764145258,8.610684764145258,-0.7084302687149094,-0.7084302687149094,-0.7084302687149094,-0.7084302687149094,-0.7084302687149094,-0.7084302687149094,0.0,0.0,0.0,7.902254495430348
95,1845-01-01,8.61409210638532,7.582102307817189,8.560412410605352,8.61409210638532,8.61409210638532,-0.5413952629875532,-0.5413952629875532,-0.5413952629875532,-0.5413952629875532,-0.5413952629875532,-0.5413952629875532,0.0,0.0,0.0,8.072696843397766
96,1846-01-01,8.61749013894713,7.526525807141653,8.497625262283513,8.61749013894713,8.61749013894713,-0.5984251489890691,-0.5984251489890691,-0.5984251489890691,-0.5984251489890691,-0.5984251489890691,-0.5984251489890691,0.0,0.0,0.0,8.01906498995806
97,1847-01-01,8.620888171508938,7.4787749714643335,8.449440021078576,8.620888171508938,8.620888171508938,-0.6541260869398187,-0.6541260869398187,-0.6541260869398187,-0.6541260869398187,-0.6541260869398187,-0.6541260869398187,0.0,0.0,0.0,7.966762084569119
98,1848-01-01,8.624286204070748,7.4130300915654335,8.425339412964293,8.624286204070748,8.624286204070748,-0.7084302687149244,-0.7084302687149244,-0.7084302687149244,-0.7084302687149244,-0.7084302687149244,-0.7084302687149244,0.0,0.0,0.0,7.9158559353558235
99,1849-01-01,8.627693546310807,7.56631828255593,8.5384117139166,8.627693546310807,8.627693546310807,-0.5413952629860381,-0.5413952629860381,-0.5413952629860381,-0.5413952629860381,-0.5413952629860381,-0.5413952629860381,0.0,0.0,0.0,8.08629828332477
100,1850-01-01,8.631091578872617,7.547243852492027,8.518174114941987,8.631091578872617,8.631091578872617,-0.5984251489870434,-0.5984251489870434,-0.5984251489870434,-0.5984251489870434,-0.5984251489870434,-0.5984251489870434,0.0,0.0,0.0,8.032666429885573
101,1851-01-01,8.634489611434425,7.518022291554494,8.502213951401535,8.634489611434425,8.634489611434425,-0.6541260869377254,-0.6541260869377254,-0.6541260869377254,-0.6541260869377254,-0.6541260869377254,-0.6541260869377254,0.0,0.0,0.0,7.9803635244967
102,1852-01-01,8.639093819408343,7.443186207379176,8.423064485329904,8.639093819408343,8.639093819408343,-0.7084302687140444,-0.7084302687140444,-0.7084302687140444,-0.7084302687140444,-0.7084302687140444,-0.7084302687140444,0.0,0.0,0.0,7.930663550694298
103,1853-01-01,8.643710641650681,7.6204724753167525,8.608266763488365,8.643710641650681,8.643710641650681,-0.5413952629858972,-0.5413952629858972,-0.5413952629858972,-0.5413952629858972,-0.5413952629858972,-0.5413952629858972,0.0,0.0,0.0,8.102315378664784
104,1854-01-01,8.6483148496246,7.5616416860425995,8.547178524645888,8.6483148496246,8.6483148496246,-0.5984251489874486,-0.5984251489874486,-0.5984251489874486,-0.5984251489874486,-0.5984251489874486,-0.5984251489874486,0.0,0.0,0.0,8.04988970063715
105,1855-01-01,8.652919057598515,7.520533621633848,8.49391443684536,8.652919057598515,8.652919057598515,-0.6541260869378065,-0.6541260869378065,-0.6541260869378065,-0.6541260869378065,-0.6541260869378065,-0.6541260869378065,0.0,0.0,0.0,7.998792970660709
