,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
12,1912-01-01,7.385497238377768,-12.96645264085765,24.633854514103728,7.385497238377768,7.385497238377768,-2.2605316455006896,-2.2605316455006896,-2.2605316455006896,-2.2605316455006896,-2.2605316455006896,-2.2605316455006896,0.0,0.0,0.0,5.1249655928770785
13,1913-01-01,7.706684527781587,-12.18667868606239,23.4498890351412,7.706684527781587,7.706684527781587,-2.0688119404810137,-2.0688119404810137,-2.0688119404810137,-2.0688119404810137,-2.0688119404810137,-2.0688119404810137,0.0,0.0,0.0,5.637872587300574
14,1914-01-01,8.026994268606282,-13.407885764201605,24.80097460164461,8.026994268606282,8.026994268606282,-2.127984939986596,-2.127984939986596,-2.127984939986596,-2.127984939986596,-2.127984939986596,-2.127984939986596,0.0,0.0,0.0,5.899009328619686
15,1915-01-01,8.347304009430976,-12.676926926131014,24.370619179000492,8.347304009430976,8.347304009430976,-2.1919172567962186,-2.1919172567962186,-2.1919172567962186,-2.1919172567962186,-2.1919172567962186,-2.1919172567962186,0.0,0.0,0.0,6.155386752634758
16,1916-01-01,8.667613750255668,-11.502443561096534,24.064014276395376,8.667613750255668,8.667613750255668,-2.260531645500828,-2.260531645500828,-2.260531645500828,-2.260531645500828,-2.260531645500828,-2.260531645500828,0.0,0.0,0.0,6.40708210475484
17,1917-01-01,8.988801073379204,-10.486517039052531,24.06843909782568,8.988801073379204,8.988801073379204,-2.068811940481154,-2.068811940481154,-2.068811940481154,-2.068811940481154,-2.068811940481154,-2.068811940481154,0.0,0.0,0.0,6.919989132898049
18,1918-01-01,9.309110835510598,-10.394959988873108,24.85843972758096,9.309110835510598,9.309110835510598,-2.127984939986648,-2.127984939986648,-2.127984939986648,-2.127984939986648,-2.127984939986648,-2.127984939986648,0.0,0.0,0.0,7.18112589552395
19,1919-01-01,9.62942059764199,-9.924884745500231,25.528529302878848,9.62942059764199,9.62942059764199,-2.1919172567960716,-2.1919172567960716,-2.1919172567960716,-2.1919172567960716,-2.1919172567960716,-2.1919172567960716,0.0,0.0,0.0,7.437503340845919
20,1920-01-01,9.94973048511516,-10.401446827969956,26.69797542168634,9.94973048511516,9.94973048511516,-2.260531645500702,-2.260531645500702,-2.260531645500702,-2.260531645500702,-2.260531645500702,-2.260531645500702,0.0,0.0,0.0,7.689198839614457
21,1921-01-01,10.270917933923869,-10.582291668356874,26.419081168233603,10.270917933923869,10.270917933923869,-2.0688119404810843,-2.0688119404810843,-2.0688119404810843,-2.0688119404810843,-2.0688119404810843,-2.0688119404810843,0.0,0.0,0.0,8.202105993442785
22,1922-01-01,10.591227821397037,-10.188861474892747,27.431771026727386,10.591227821397037,10.591227821397037,-2.1279849399867268,-2.1279849399867268,-2.1279849399867268,-2.1279849399867268,-2.1279849399867268,-2.1279849399867268,0.0,0.0,0.0,8.463242881410311
23,1923-01-01,10.911822818400596,-9.542895366064599,25.990403126825385,10.911822818400596,10.911822818400596,-2.1919172567961986,-2.1919172567961986,-2.1919172567961986,-2.1919172567961986,-2.1919172567961986,-2.1919172567961986,0.0,0.0,0.0,8.719905561604397
24,1924-01-01,11.232417815404157,-9.139873570621916,25.786835379834365,11.232417815404157,11.232417815404157,-2.260531645501046,-2.260531645501046,-2.260531645501046,-2.260531645501046,-2.260531645501046,-2.260531645501046,0.0,0.0,0.0,8.971886169903112
25,1925-01-01,11.553891154865259,-8.204759696077437,28.82576956536067,11.553891154865259,11.553891154865259,-2.068811940481087,-2.068811940481087,-2.068811940481087,-2.068811940481087,-2.068811940481087,-2.068811940481087,0.0,0.0,0.0,9.485079214384172
26,1926-01-01,11.875881652372275,-8.446898736326702,29.123003061123647,11.875881652372275,11.875881652372275,-2.1279849399865167,-2.1279849399865167,-2.1279849399865167,-2.1279849399865167,-2.1279849399865167,-2.1279849399865167,0.0,0.0,0.0,9.747896712385758
27,1927-01-01,12.197872149879293,-8.604392056822414,28.768138322029,12.197872149879293,12.197872149879293,-2.1919172567961964,-2.1919172567961964,-2.1919172567961964,-2.1919172567961964,-2.1919172567961964,-2.1919172567961964,0.0,0.0,0.0,10.005954893083096
28,1928-01-01,12.519862647386304,-8.694729641889046,30.299510169808254,12.519862647386304,12.519862647386304,-2.2605316455008633,-2.2605316455008633,-2.2605316455008633,-2.2605316455008633,-2.2605316455008633,-2.2605316455008633,0.0,0.0,0.0,10.25933100188544
29,1929-01-01,12.842739083957436,-7.181703640396409,30.840159557822457,12.842739083957436,12.842739083957436,-2.06881194048107,-2.06881194048107,-2.06881194048107,-2.06881194048107,-2.06881194048107,-2.06881194048107,0.0,0.0,0.0,10.773927143476367
30,1930-01-01,13.164733344472362,-7.062644119061204,29.712761155734384,13.164733344472362,13.164733344472362,-2.127984939986747,-2.127984939986747,-2.127984939986747,-2.127984939986747,-2.127984939986747,-2.127984939986747,0.0,0.0,0.0,11.036748404485614
31,1931-01-01,13.486727604987289,-8.391546875026526,29.38180315808925,13.486727604987289,13.486727604987289,-2.191917256796219,-2.191917256796219,-2.191917256796219,-2.191917256796219,-2.191917256796219,-2.191917256796219,0.0,0.0,0.0,11.29481034819107
32,1932-01-01,13.808721865502214,-6.453964642039777,30.526486057618516,13.808721865502214,13.808721865502214,-2.2605316455012323,-2.2605316455012323,-2.2605316455012323,-2.2605316455012323,-2.2605316455012323,-2.2605316455012323,0.0,0.0,0.0,11.548190220000983
33,1933-01-01,14.139627860499013,-5.670246857138208,30.600010483489644,14.139627860499013,14.139627860499013,-2.068811940481211,-2.068811940481211,-2.068811940481211,-2.068811940481211,-2.068811940481211,-2.068811940481211,0.0,0.0,0.0,12.070815920017802
34,1934-01-01,14.469629740755387,-4.601688848337403,30.12233605544343,14.469629740755387,14.469629740755387,-2.1279849399867494,-2.1279849399867494,-2.1279849399867494,-2.1279849399867494,-2.1279849399867494,-2.1279849399867494,0.0,0.0,0.0,12.341644800768638
35,1935-01-01,14.799631621011759,-6.334840446884178,31.478184939951667,14.799631621011759,14.799631621011759,-2.191917256795972,-2.191917256795972,-2.191917256795972,-2.191917256795972,-2.191917256795972,-2.191917256795972,0.0,0.0,0.0,12.607714364215788
36,1936-01-01,15.137923811156584,-5.502868312069093,32.226131078085345,15.137923811156584,15.137923811156584,-2.2605316455014592,-2.2605316455014592,-2.2605316455014592,-2.2605316455014592,-2.2605316455014592,-2.2605316455014592,0.0,0.0,0.0,12.877392165655126
37,1937-01-01,15.477142829219611,-5.86908136142075,31.200279264627724,15.477142829219611,15.477142829219611,-2.0688119404816065,-2.0688119404816065,-2.0688119404816065,-2.0688119404816065,-2.0688119404816065,-2.0688119404816065,0.0,0.0,0.0,13.408330888738003
38,1938-01-01,15.815435019364434,-3.6390846993118235,31.915864475366202,15.815435019364434,15.815435019364434,-2.127984939987159,-2.127984939987159,-2.127984939987159,-2.127984939987159,-2.127984939987159,-2.127984939987159,0.0,0.0,0.0,13.687450079377275
39,1939-01-01,16.22857827017777,-4.3317562527441265,31.424735921013667,16.22857827017777,16.22857827017777,-2.1919172567966263,-2.1919172567966263,-2.1919172567966263,-2.1919172567966263,-2.1919172567966263,-2.1919172567966263,0.0,0.0,0.0,14.036661013381144
40,1940-01-01,16.641721520991105,-4.007228072730193,32.009163012937634,16.641721520991105,16.641721520991105,-2.2605316455010263,-2.2605316455010263,-2.2605316455010263,-2.2605316455010263,-2.2605316455010263,-2.2605316455010263,0.0,0.0,0.0,14.38118987549008
41,1941-01-01,17.055996671121736,-3.382914255930904,33.1252840485481,17.055996671121736,17.055996671121736,-2.068811940481246,-2.068811940481246,-2.068811940481246,-2.068811940481246,-2.068811940481246,-2.068811940481246,0.0,0.0,0.0,14.98718473064049
42,1942-01-01,17.75017448009097,-2.742463613171329,34.30549665676797,17.75017448009097,17.75017448009097,-2.127984939986698,-2.127984939986698,-2.127984939986698,-2.127984939986698,-2.127984939986698,-2.127984939986698,0.0,0.0,0.0,15.622189540104271
43,1943-01-01,18.444352289060202,-1.4887602154889827,35.89620058671016,18.444352289060202,18.444352289060202,-2.1919172567961085,-2.1919172567961085,-2.1919172567961085,-2.1919172567961085,-2.1919172567961085,-2.1919172567961085,0.0,0.0,0.0,16.252435032264092
44,1944-01-01,19.138530098029435,-1.856522571479365,35.882224672749686,19.138530098029435,19.138530098029435,-2.26053164550094,-2.26053164550094,-2.26053164550094,-2.26053164550094,-2.26053164550094,-2.26053164550094,0.0,0.0,0.0,16.877998452528495
45,1945-01-01,19.941756018805254,-0.8659633793091212,34.78391425146843,19.941756018805254,19.941756018805254,-2.0688119404812197,-2.0688119404812197,-2.0688119404812197,-2.0688119404812197,-2.0688119404812197,-2.0688119404812197,0.0,0.0,0.0,17.872944078324036
46,1946-01-01,20.74278733324016,0.7985980555530668,36.1838060994098,20.74278733324016,20.74278733324016,-2.1279849399867627,-2.1279849399867627,-2.1279849399867627,-2.1279849399867627,-2.1279849399867627,-2.1279849399867627,0.0,0.0,0.0,18.614802393253395
47,1947-01-01,21.54381864767506,1.3453213226078378,38.21362943549304,21.54381864767506,21.54381864767506,-2.1919172567962133,-2.1919172567962133,-2.1919172567962133,-2.1919172567962133,-2.1919172567962133,-2.1919172567962133,0.0,0.0,0.0,19.351901390878847
48,1948-01-01,22.64296156618329,2.438117350155685,39.04868215938474,22.64296156618329,22.64296156618329,-2.2605316455010214,-2.2605316455010214,-2.2605316455010214,-2.2605316455010214,-2.2605316455010214,-2.2605316455010214,0.0,0.0,0.0,20.382429920682267
49,1949-01-01,23.74511583515318,2.3273611974308133,40.32252820787612,23.74511583515318,23.74511583515318,-2.068811940481196,-2.068811940481196,-2.068811940481196,-2.068811940481196,-2.068811940481196,-2.068811940481196,0.0,0.0,0.0,21.67630389467198
50,1950-01-01,24.8442587536614,5.461629960268508,39.92058157435451,24.8442587536614,24.8442587536614,-2.1279849399867734,-2.1279849399867734,-2.1279849399867734,-2.1279849399867734,-2.1279849399867734,-2.1279849399867734,0.0,0.0,0.0,22.716273813674626
51,1951-01-01,25.943401672169628,5.2036080565431275,41.6848022301886,25.943401672169628,25.943401672169628,-2.191917256796292,-2.191917256796292,-2.191917256796292,-2.191917256796292,-2.191917256796292,-2.191917256796292,0.0,0.0,0.0,23.751484415373337
52,1952-01-01,27.089154554314973,6.291919801974514,42.945839708185076,27.089154554314973,27.089154554314973,-2.2605316455010307,-2.2605316455010307,-2.2605316455010307,-2.2605316455010307,-2.2605316455010307,-2.2605316455010307,0.0,0.0,0.0,24.82862290881394
53,1953-01-01,28.23804648545251,7.583481333329689,43.75875449883032,28.23804648545251,28.23804648545251,-2.06881194048142,-2.06881194048142,-2.06881194048142,-2.06881194048142,-2.06881194048142,-2.06881194048142,0.0,0.0,0.0,26.16923454497109
54,1954-01-01,29.383799367597845,9.343199511515406,45.829731655025256,29.383799367597845,29.383799367597845,-2.127984939986979,-2.127984939986979,-2.127984939986979,-2.127984939986979,-2.127984939986979,-2.127984939986979,0.0,0.0,0.0,27.255814427610865
55,1955-01-01,30.690341934638276,9.1365173109552,44.738675174912935,30.690341934638276,30.690341934638276,-2.191917256796201,-2.191917256796201,-2.191917256796201,-2.191917256796201,-2.191917256796201,-2.191917256796201,0.0,0.0,0.0,28.498424677842074
56,1956-01-01,31.996884501678686,9.6610080447155,47.966550581039435,31.996884501678686,31.996884501678686,-2.2605316455010627,-2.2605316455010627,-2.2605316455010627,-2.2605316455010627,-2.2605316455010627,-2.2605316455010627,0.0,0.0,0.0,29.736352856177625
57,1957-01-01,33.30700663739592,11.84026686581587,48.78964507220711,33.30700663739592,33.30700663739592,-2.06881194048118,-2.06881194048118,-2.06881194048118,-2.06881194048118,-2.06881194048118,-2.06881194048118,0.0,0.0,0.0,31.238194696914743
58,1958-01-01,35.03180120689348,13.171376862765479,51.01722088310101,35.03180120689348,35.03180120689348,-2.1279849399867805,-2.1279849399867805,-2.1279849399867805,-2.1279849399867805,-2.1279849399867805,-2.1279849399867805,0.0,0.0,0.0,32.9038162669067
59,1959-01-01,36.75659577639109,17.36723865114789,54.749650156224504,36.75659577639109,36.75659577639109,-2.1919172567961946,-2.1919172567961946,-2.1919172567961946,-2.1919172567961946,-2.1919172567961946,-2.1919172567961946,0.0,0.0,0.0,34.56467851959489
60,1960-01-01,38.48139034588865,17.587109082710104,54.167797062295946,38.48139034588865,38.48139034588865,-2.2605316455010795,-2.2605316455010795,-2.2605316455010795,-2.2605316455010795,-2.2605316455010795,-2.2605316455010795,0.0,0.0,0.0,36.220858700387566
61,1961-01-01,40.84413349327324,20.312270295905524,57.013528106749085,40.84413349327324,40.84413349327324,-2.0688119404812517,-2.0688119404812517,-2.0688119404812517,-2.0688119404812517,-2.0688119404812517,-2.0688119404812517,0.0,0.0,0.0,38.775321552791986
62,1962-01-01,43.20042105828793,23.42575629652002,59.94108185212876,43.20042105828793,43.20042105828793,-2.1279849399868898,-2.1279849399868898,-2.1279849399868898,-2.1279849399868898,-2.1279849399868898,-2.1279849399868898,0.0,0.0,0.0,41.07243611830104
63,1963-01-01,45.55670862330264,25.913016398651664,62.049451658012224,45.55670862330264,45.55670862330264,-2.191917256796217,-2.191917256796217,-2.191917256796217,-2.191917256796217,-2.191917256796217,-2.191917256796217,0.0,0.0,0.0,43.364791366506424
64,1964-01-01,48.66207579373185,27.969732402987116,65.0786987535536,48.66207579373185,48.66207579373185,-2.260531645501085,-2.260531645501085,-2.260531645501085,-2.260531645501085,-2.260531645501085,-2.260531645501085,0.0,0.0,0.0,46.40154414823077
65,1965-01-01,51.775950819422505,32.21735616547393,68.19729195631916,51.775950819422505,51.775950819422505,-2.068811940481253,-2.068811940481253,-2.068811940481253,-2.068811940481253,-2.068811940481253,-2.068811940481253,0.0,0.0,0.0,49.70713887894125
66,1966-01-01,54.88131798985175,33.28111235876089,71.06906114321522,54.88131798985175,54.88131798985175,-2.127984939986845,-2.127984939986845,-2.127984939986845,-2.127984939986845,-2.127984939986845,-2.127984939986845,0.0,0.0,0.0,52.75333304986491
67,1967-01-01,58.7890695953439,38.593385334309396,74.41753000278464,58.7890695953439,58.7890695953439,-2.191917256796228,-2.191917256796228,-2.191917256796228,-2.191917256796228,-2.191917256796228,-2.191917256796228,0.0,0.0,0.0,56.59715233854767
68,1968-01-01,62.69682120083601,41.877526401431446,78.11970999930828,62.69682120083601,62.69682120083601,-2.2605316455011644,-2.2605316455011644,-2.2605316455011644,-2.2605316455011644,-2.2605316455011644,-2.2605316455011644,0.0,0.0,0.0,60.436289555334845
69,1969-01-01,66.61527897511031,45.8398579246395,83.4902685880846,66.61527897511031,66.61527897511031,-2.068811940481278,-2.068811940481278,-2.068811940481278,-2.068811940481278,-2.068811940481278,-2.068811940481278,0.0,0.0,0.0,64.54646703462903
70,1970-01-01,70.52303058060251,50.2110406634826,86.54452196358254,70.52303058060251,70.52303058060251,-2.1279849399867996,-2.1279849399867996,-2.1279849399867996,-2.1279849399867996,-2.1279849399867996,-2.1279849399867996,0.0,0.0,0.0,68.3950456406157
71,1971-01-01,75.55237655751405,55.18155361334566,91.6451568705718,75.55237655751405,75.55237655751405,-2.1919172567962413,-2.1919172567962413,-2.1919172567962413,-2.1919172567962413,-2.1919172567962413,-2.1919172567962413,0.0,0.0,0.0,73.3604593007178
72,1972-01-01,80.58172253442558,59.89080610242931,97.18149973018281,80.58172253442558,80.58172253442558,-2.260531645501117,-2.260531645501117,-2.260531645501117,-2.260531645501117,-2.260531645501117,-2.260531645501117,0.0,0.0,0.0,78.32119088892446
73,1973-01-01,85.62484754141082,64.37339079278232,102.48711875858173,85.62484754141082,85.62484754141082,-2.0688119404812872,-2.0688119404812872,-2.0688119404812872,-2.0688119404812872,-2.0688119404812872,-2.0688119404812872,0.0,0.0,0.0,83.55603560092953
74,1974-01-01,91.93954495470665,72.7241047240821,106.66863812253165,91.93954495470665,91.93954495470665,-2.1279849399867543,-2.1279849399867543,-2.1279849399867543,-2.1279849399867543,-2.1279849399867543,-2.1279849399867543,0.0,0.0,0.0,89.81156001471989
75,1975-01-01,98.25424236800248,77.26116073979013,115.23076358974706,98.25424236800248,98.25424236800248,-2.1919172567962666,-2.1919172567962666,-2.1919172567962666,-2.1919172567962666,-2.1919172567962666,-2.1919172567962666,0.0,0.0,0.0,96.0623251112062
76,1976-01-01,104.56893978129824,81.75616380112908,120.79382747888803,104.56893978129824,104.56893978129824,-2.2605316455011213,-2.2605316455011213,-2.2605316455011213,-2.2605316455011213,-2.2605316455011213,-2.2605316455011213,0.0,0.0,0.0,102.30840813579712
77,1977-01-01,111.96351480264208,91.62749041545963,128.0259566054679,111.96351480264208,111.96351480264208,-2.068811940481296,-2.068811940481296,-2.068811940481296,-2.068811940481296,-2.068811940481296,-2.068811940481296,0.0,0.0,0.0,109.89470286216078
78,1978-01-01,119.33788606709695,98.88190889780091,134.89704652279008,119.33788606709695,119.33788606709695,-2.12798493998671,-2.12798493998671,-2.12798493998671,-2.12798493998671,-2.12798493998671,-2.12798493998671,0.0,0.0,0.0,117.20990112711024
79,1979-01-01,126.71225733155183,105.39274279279499,143.38280687123665,126.71225733155183,126.71225733155183,-2.191917256796267,-2.191917256796267,-2.191917256796267,-2.191917256796267,-2.191917256796267,-2.191917256796267,0.0,0.0,0.0,124.52034007475555
80,1980-01-01,134.68329340071176,114.3785894372264,152.2185062867733,134.68329340071176,134.68329340071176,-2.260531645501173,-2.260531645501173,-2.260531645501173,-2.260531645501173,-2.260531645501173,-2.260531645501173,0.0,0.0,0.0,132.4227617552106
81,1981-01-01,142.67616792485578,122.76753637929316,158.9269593375344,142.67616792485578,142.67616792485578,-2.06881194048132,-2.06881194048132,-2.06881194048132,-2.06881194048132,-2.06881194048132,-2.06881194048132,0.0,0.0,0.0,140.60735598437446
82,1982-01-01,150.6472039940157,130.14151549446626,168.1695063919146,150.6472039940157,150.6472039940157,-2.1279849399868183,-2.1279849399868183,-2.1279849399868183,-2.1279849399868183,-2.1279849399868183,-2.1279849399868183,0.0,0.0,0.0,148.5192190540289
83,1983-01-01,158.61824006317573,139.5940932139065,173.90704649322066,158.61824006317573,158.61824006317573,-2.1919172567963647,-2.1919172567963647,-2.1919172567963647,-2.1919172567963647,-2.1919172567963647,-2.1919172567963647,0.0,0.0,0.0,156.42632280637937
84,1984-01-01,166.58927613233567,145.77105820387598,183.29640645113363,166.58927613233567,166.58927613233567,-2.260531645501227,-2.260531645501227,-2.260531645501227,-2.260531645501227,-2.260531645501227,-2.260531645501227,0.0,0.0,0.0,164.32874448683444
85,1985-01-01,174.58215065647968,155.45736132691727,191.85469345155207,174.58215065647968,174.58215065647968,-2.068811940481309,-2.068811940481309,-2.068811940481309,-2.068811940481309,-2.068811940481309,-2.068811940481309,0.0,0.0,0.0,172.51333871599837
86,1986-01-01,182.55318672563962,160.93442245885487,198.47441833967252,182.55318672563962,182.55318672563962,-2.12798493998662,-2.12798493998662,-2.12798493998662,-2.12798493998662,-2.12798493998662,-2.12798493998662,0.0,0.0,0.0,180.425201785653
87,1987-01-01,190.52422279479958,168.98509830539126,205.6964463139246,190.52422279479958,190.52422279479958,-2.1919172567960787,-2.1919172567960787,-2.1919172567960787,-2.1919172567960787,-2.1919172567960787,-2.1919172567960787,0.0,0.0,0.0,188.3323055380035
88,1988-01-01,198.49525886395952,177.0880487717862,214.21592731317975,198.49525886395952,198.49525886395952,-2.260531645501172,-2.260531645501172,-2.260531645501172,-2.260531645501172,-2.260531645501172,-2.260531645501172,0.0,0.0,0.0,196.23472721845835
89,1989-01-01,206.4881333881036,185.73833579217975,222.91724976906767,206.4881333881036,206.4881333881036,-2.0688119404812375,-2.0688119404812375,-2.0688119404812375,-2.0688119404812375,-2.0688119404812375,-2.0688119404812375,0.0,0.0,0.0,204.41932144762237
90,1990-01-01,214.45916945726356,195.35811211554756,230.60515482305334,214.45916945726356,214.45916945726356,-2.1279849399868263,-2.1279849399868263,-2.1279849399868263,-2.1279849399868263,-2.1279849399868263,-2.1279849399868263,0.0,0.0,0.0,212.33118451727674
91,1991-01-01,222.4302055264235,201.48730996533163,239.15294718077655,222.4302055264235,222.4302055264235,-2.1919172567963314,-2.1919172567963314,-2.1919172567963314,-2.1919172567963314,-2.1919172567963314,-2.1919172567963314,0.0,0.0,0.0,220.23828826962716
92,1992-01-01,230.40124159558343,208.05584804482137,245.78463118175586,230.40124159558343,230.40124159558343,-2.260531645501249,-2.260531645501249,-2.260531645501249,-2.260531645501249,-2.260531645501249,-2.260531645501249,0.0,0.0,0.0,228.14070995008217
93,1993-01-01,238.3941161197275,217.92315265638618,255.65040983100312,238.3941161197275,238.3941161197275,-2.068811940481289,-2.068811940481289,-2.068811940481289,-2.068811940481289,-2.068811940481289,-2.068811940481289,0.0,0.0,0.0,236.32530417924622
94,1994-01-01,246.36515218888746,226.84773793918467,262.5272975288123,246.36515218888746,246.36515218888746,-2.127984939986836,-2.127984939986836,-2.127984939986836,-2.127984939986836,-2.127984939986836,-2.127984939986836,0.0,0.0,0.0,244.23716724890062
95,1995-01-01,254.3361882580474,233.23325775622965,269.9532220452307,254.3361882580474,254.3361882580474,-2.191917256796291,-2.191917256796291,-2.191917256796291,-2.191917256796291,-2.191917256796291,-2.191917256796291,0.0,0.0,0.0,252.1442710012511
96,1996-01-01,262.30722432720734,241.26328567735914,279.1951610711001,262.30722432720734,262.30722432720734,-2.2605316455013917,-2.2605316455013917,-2.2605316455013917,-2.2605316455013917,-2.2605316455013917,-2.2605316455013917,0.0,0.0,0.0,260.04669268170596
97,1997-01-01,270.30009885135127,248.76071451135104,285.5172304236391,270.30009885135127,270.30009885135127,-2.0688119404813845,-2.0688119404813845,-2.0688119404813845,-2.0688119404813845,-2.0688119404813845,-2.0688119404813845,0.0,0.0,0.0,268.23128691086987
98,1998-01-01,278.2711349205114,256.6133855277084,294.6582909427119,278.2711349205114,278.2711349205114,-2.1279849399869013,-2.1279849399869013,-2.1279849399869013,-2.1279849399869013,-2.1279849399869013,-2.1279849399869013,0.0,0.0,0.0,276.14314998052447
99,1999-01-01,286.2421709896713,264.64643579612937,302.36552293230045,286.2421709896713,286.2421709896713,-2.1919172567962675,-2.1919172567962675,-2.1919172567962675,-2.1919172567962675,-2.1919172567962675,-2.1919172567962675,0.0,0.0,0.0,284.05025373287503
100,1999-12-31,294.1913686038473,272.31160039407837,308.6220583417351,294.1908444687528,294.2040346594092,-2.579948644566757,-2.579948644566757,-2.579948644566757,-2.579948644566757,-2.579948644566757,-2.579948644566757,0.0,0.0,0.0,291.61141995928057
101,2000-12-31,302.18424312799124,280.31558677338097,317.50083399245074,302.00762839207687,302.3815280745264,-2.333741742336112,-2.333741742336112,-2.333741742336112,-2.333741742336112,-2.333741742336112,-2.333741742336112,0.0,0.0,0.0,299.85050138565515
102,2001-12-31,310.1552791971513,289.11265538463556,325.6479818365352,309.7217748378235,310.69825249523325,-2.4114521921608727,-2.4114521921608727,-2.4114521921608727,-2.4114521921608727,-2.4114521921608727,-2.4114521921608727,0.0,0.0,0.0,307.7438270049904
103,2002-12-31,318.1263152663113,297.7648272199209,334.9575471426249,317.3921108362025,319.0201242448757,-2.493558791092357,-2.493558791092357,-2.493558791092357,-2.493558791092357,-2.493558791092357,-2.493558791092357,0.0,0.0,0.0,315.6327564752189
104,2003-12-31,326.0973513354712,305.03700873798,342.3481991748099,324.93417628100343,327.4521208527754,-2.579948644565799,-2.579948644565799,-2.579948644565799,-2.579948644565799,-2.579948644565799,-2.579948644565799,0.0,0.0,0.0,323.51740269090544
105,2004-12-31,334.09022585961515,313.59310472146586,349.5169905936796,332.36196269388137,335.92784687355515,-2.333741742336582,-2.333741742336582,-2.333741742336582,-2.333741742336582,-2.333741742336582,-2.333741742336582,0.0,0.0,0.0,331.75648411727855
106,2005-12-31,342.0612619287751,320.9076224636731,357.6140277666618,339.8566784382481,344.5855014352631,-2.4114521921613856,-2.4114521921613856,-2.4114521921613856,-2.4114521921613856,-2.4114521921613856,-2.4114521921613856,0.0,0.0,0.0,339.6498097366137
107,2006-12-31,350.032297997935,329.893901744668,366.32811720476946,347.21074455781485,353.1284366405834,-2.49355879109364,-2.49355879109364,-2.49355879109364,-2.49355879109364,-2.49355879109364,-2.49355879109364,0.0,0.0,0.0,347.5387392068414
