,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
12,1812-01-01,108.04530794820145,-215.36398648651755,254.24899006844146,108.04530794820145,108.04530794820145,-94.7954357278708,-94.7954357278708,-94.7954357278708,-94.7954357278708,-94.7954357278708,-94.7954357278708,0.0,0.0,0.0,13.249872220330658
13,1813-01-01,109.64022050392471,-299.04960104860567,176.33216180623793,109.64022050392471,109.64022050392471,-156.81675769157354,-156.81675769157354,-156.81675769157354,-156.81675769157354,-156.81675769157354,-156.81675769157354,0.0,0.0,0.0,-47.17653718764883
14,1814-01-01,111.23077552797503,-258.4885125843342,194.53913736932842,111.23077552797503,111.23077552797503,-136.74840021671037,-136.74840021671037,-136.74840021671037,-136.74840021671037,-136.74840021671037,-136.74840021671037,0.0,0.0,0.0,-25.51762468873534
15,1815-01-01,112.82133055202532,-241.7060950083345,236.69795952572585,112.82133055202532,112.82133055202532,-116.06628606066371,-116.06628606066371,-116.06628606066371,-116.06628606066371,-116.06628606066371,-116.06628606066371,0.0,0.0,0.0,-3.244955508638398
16,1816-01-01,114.41188557607562,-230.13506591800945,271.9602410075907,114.41188557607562,114.41188557607562,-94.79543572813942,-94.79543572813942,-94.79543572813942,-94.79543572813942,-94.79543572813942,-94.79543572813942,0.0,0.0,0.0,19.616449847936195
17,1817-01-01,116.00679828512332,-278.1590061735997,166.22559285811045,116.00679828512332,116.00679828512332,-156.81675769167452,-156.81675769167452,-156.81675769167452,-156.81675769167452,-156.81675769167452,-156.81675769167452,0.0,0.0,0.0,-40.8099594065512
18,1818-01-01,117.59735330917363,-268.99833357234155,199.88981780472463,117.59735330917363,117.59735330917363,-136.7484002168013,-136.7484002168013,-136.7484002168013,-136.7484002168013,-136.7484002168013,-136.7484002168013,0.0,0.0,0.0,-19.15104690762766
19,1819-01-01,119.18790833322393,-228.12459473545135,234.00497828624378,119.18790833322393,119.18790833322393,-116.06628606046907,-116.06628606046907,-116.06628606046907,-116.06628606046907,-116.06628606046907,-116.06628606046907,0.0,0.0,0.0,3.1216222727548626
20,1820-01-01,120.77846335727423,-211.73291601089076,271.73663370196965,120.77846335727423,120.77846335727423,-94.79543572781498,-94.79543572781498,-94.79543572781498,-94.79543572781498,-94.79543572781498,-94.79543572781498,0.0,0.0,0.0,25.983027629459258
21,1821-01-01,122.37337869905639,-258.7362042968515,195.5945214536436,122.37337869905639,122.37337869905639,-156.81675769134895,-156.81675769134895,-156.81675769134895,-156.81675769134895,-156.81675769134895,-156.81675769134895,0.0,0.0,0.0,-34.443378992292565
22,1822-01-01,123.96393634864788,-269.8724603118891,219.48219604628395,123.96393634864788,123.96393634864788,-136.7484002166871,-136.7484002166871,-136.7484002166871,-136.7484002166871,-136.7484002166871,-136.7484002166871,0.0,0.0,0.0,-12.78446386803921
23,1823-01-01,125.55449399823935,-220.14130062074184,247.15333321354598,125.55449399823935,125.55449399823935,-116.0662860603192,-116.0662860603192,-116.0662860603192,-116.0662860603192,-116.0662860603192,-116.0662860603192,0.0,0.0,0.0,9.488207937920151
24,1824-01-01,127.14505164783084,-185.84013064251707,264.820748948675,127.14505164783084,127.14505164783084,-94.79543572778283,-94.79543572778283,-94.79543572778283,-94.79543572778283,-94.79543572778283,-94.79543572778283,0.0,0.0,0.0,32.34961592004801
25,1825-01-01,128.73996698961298,-257.4343392388403,221.97092750210652,128.73996698961298,128.73996698961298,-156.81675769139568,-156.81675769139568,-156.81675769139568,-156.81675769139568,-156.81675769139568,-156.81675769139568,0.0,0.0,0.0,-28.0767907017827
26,1826-01-01,130.33052463920447,-247.79393607721948,229.51809855393492,130.33052463920447,130.33052463920447,-136.7484002166859,-136.7484002166859,-136.7484002166859,-136.7484002166859,-136.7484002166859,-136.7484002166859,0.0,0.0,0.0,-6.417875577481425
27,1827-01-01,131.92109479558806,-233.76519875512219,249.7567211479064,131.92109479558806,131.92109479558806,-116.0662860606158,-116.0662860606158,-116.0662860606158,-116.0662860606158,-116.0662860606158,-116.0662860606158,0.0,0.0,0.0,15.854808734972266
28,1828-01-01,133.51166495197165,-205.21928527567852,265.8886414790798,133.51166495197165,133.51166495197165,-94.79543572794361,-94.79543572794361,-94.79543572794361,-94.79543572794361,-94.79543572794361,-94.79543572794361,0.0,0.0,0.0,38.71622922402804
