,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1750-01-01,8.486566275081087,7.6412577498616185,8.601029046001683,8.486566275081087,8.486566275081087,-0.36304105739839204,-0.36304105739839204,-0.36304105739839204,-0.36304105739839204,-0.36304105739839204,-0.36304105739839204,0.0,0.0,0.0,8.123525217682694
1,1751-01-01,8.48776980862924,7.585930272186759,8.487748470882524,8.48776980862924,8.48776980862924,-0.42363033496802843,-0.42363033496802843,-0.42363033496802843,-0.42363033496802843,-0.42363033496802843,-0.42363033496802843,0.0,0.0,0.0,8.064139473661212
2,1752-01-01,8.488973342177394,7.516952766154245,8.479258134930964,8.488973342177394,8.488973342177394,-0.483106348462503,-0.483106348462503,-0.483106348462503,-0.483106348462503,-0.483106348462503,-0.483106348462503,0.0,0.0,0.0,8.005866993714891
3,1753-01-01,8.490180173077734,7.671877065919999,8.647673675001233,8.490180173077734,8.490180173077734,-0.30141414822666557,-0.30141414822666557,-0.30141414822666557,-0.30141414822666557,-0.30141414822666557,-0.30141414822666557,0.0,0.0,0.0,8.188766024851068
4,1754-01-01,8.491383706625887,7.623786315899056,8.607149006534351,8.491383706625887,8.491383706625887,-0.36304105739842313,-0.36304105739842313,-0.36304105739842313,-0.36304105739842313,-0.36304105739842313,-0.36304105739842313,0.0,0.0,0.0,8.128342649227465
5,1755-01-01,8.492587240174041,7.572053021730192,8.56715541487166,8.492587240174041,8.492587240174041,-0.42363033496823815,-0.42363033496823815,-0.42363033496823815,-0.42363033496823815,-0.42363033496823815,-0.42363033496823815,0.0,0.0,0.0,8.068956905205804
6,1756-01-01,8.493790773722194,7.488673174192577,8.498522879396655,8.493790773722194,8.493790773722194,-0.4831063484629349,-0.4831063484629349,-0.4831063484629349,-0.4831063484629349,-0.4831063484629349,-0.4831063484629349,0.0,0.0,0.0,8.01068442525926
7,1757-01-01,8.494997604622535,7.702439299620044,8.691303525108042,8.494997604622535,8.494997604622535,-0.30141414822643536,-0.30141414822643536,-0.30141414822643536,-0.30141414822643536,-0.30141414822643536,-0.30141414822643536,0.0,0.0,0.0,8.1935834563961
8,1758-01-01,8.496201138170688,7.654775859511725,8.62271401166206,8.496201138170688,8.496201138170688,-0.3630410573984204,-0.3630410573984204,-0.3630410573984204,-0.3630410573984204,-0.3630410573984204,-0.3630410573984204,0.0,0.0,0.0,8.133160080772267
9,1759-01-01,8.497404671818716,7.644856410896439,8.581755358074819,8.497404671818716,8.497404671818716,-0.4236303349672048,-0.4236303349672048,-0.4236303349672048,-0.4236303349672048,-0.4236303349672048,-0.4236303349672048,0.0,0.0,0.0,8.07377433685151
10,1760-01-01,8.498608205466741,7.541299998975719,8.516138486586884,8.498608205466741,8.498608205466741,-0.4831063484641922,-0.4831063484641922,-0.4831063484641922,-0.4831063484641922,-0.4831063484641922,-0.4831063484641922,0.0,0.0,0.0,8.01550185700255
11,1761-01-01,8.499815036467227,7.750642455464414,8.666072423617338,8.499815036467227,8.499815036467227,-0.30141414822533835,-0.30141414822533835,-0.30141414822533835,-0.30141414822533835,-0.30141414822533835,-0.30141414822533835,0.0,0.0,0.0,8.198400888241888
12,1762-01-01,8.501018570115255,7.63606849842737,8.640406111950949,8.501018570115255,8.501018570115255,-0.36304105739887604,-0.36304105739887604,-0.36304105739887604,-0.36304105739887604,-0.36304105739887604,-0.36304105739887604,0.0,0.0,0.0,8.137977512716379
13,1763-01-01,8.50222210376328,7.582648565705991,8.593885007529261,8.50222210376328,8.50222210376328,-0.4236303349676489,-0.4236303349676489,-0.4236303349676489,-0.4236303349676489,-0.4236303349676489,-0.4236303349676489,0.0,0.0,0.0,8.078591768795631
14,1764-01-01,8.503425637411308,7.546598994800875,8.522699981810106,8.503425637411308,8.503425637411308,-0.48310634846356243,-0.48310634846356243,-0.48310634846356243,-0.48310634846356243,-0.48310634846356243,-0.48310634846356243,0.0,0.0,0.0,8.020319288947745
15,1765-01-01,8.504632468411794,7.706455707388176,8.711169926252309,8.504632468411794,8.504632468411794,-0.3014141482258048,-0.3014141482258048,-0.3014141482258048,-0.3014141482258048,-0.3014141482258048,-0.3014141482258048,0.0,0.0,0.0,8.20321832018599
16,1766-01-01,8.505836002059821,7.657332894448395,8.644859304036144,8.505836002059821,8.505836002059821,-0.36304105739799675,-0.36304105739799675,-0.36304105739799675,-0.36304105739799675,-0.36304105739799675,-0.36304105739799675,0.0,0.0,0.0,8.142794944661825
17,1767-01-01,8.507039535707847,7.593842002023535,8.580914574989556,8.507039535707847,8.507039535707847,-0.42363033496825286,-0.42363033496825286,-0.42363033496825286,-0.42363033496825286,-0.42363033496825286,-0.42363033496825286,0.0,0.0,0.0,8.083409200739593
18,1768-01-01,8.508243069491517,7.559850447771919,8.5302088015003,8.508243069491517,8.508243069491517,-0.4831063484642249,-0.4831063484642249,-0.4831063484642249,-0.4831063484642249,-0.4831063484642249,-0.4831063484642249,0.0,0.0,0.0,8.025136721027291
19,1769-01-01,8.50944990062802,7.7192223100950885,8.676679949851836,8.50944990062802,8.50944990062802,-0.30141414822626206,-0.30141414822626206,-0.30141414822626206,-0.30141414822626206,-0.30141414822626206,-0.30141414822626206,0.0,0.0,0.0,8.208035752401758
20,1770-01-01,8.510653434411688,7.671001720999087,8.642131305244826,8.510653434411688,8.510653434411688,-0.3630410573990782,-0.3630410573990782,-0.3630410573990782,-0.3630410573990782,-0.3630410573990782,-0.3630410573990782,0.0,0.0,0.0,8.14761237701261
21,1771-01-01,8.51185696819536,7.601811707862118,8.573776594505238,8.51185696819536,8.51185696819536,-0.4236303349678429,-0.4236303349678429,-0.4236303349678429,-0.4236303349678429,-0.4236303349678429,-0.4236303349678429,0.0,0.0,0.0,8.088226633227517
22,1772-01-01,8.51306050197903,7.524483806970352,8.478694686904396,8.51306050197903,8.51306050197903,-0.4831063484646567,-0.4831063484646567,-0.4831063484646567,-0.4831063484646567,-0.4831063484646567,-0.4831063484646567,0.0,0.0,0.0,8.029954153514373
23,1773-01-01,8.514267333115532,7.704954588515219,8.685096169787702,8.514267333115532,8.514267333115532,-0.301414148225831,-0.301414148225831,-0.301414148225831,-0.301414148225831,-0.301414148225831,-0.301414148225831,0.0,0.0,0.0,8.2128531848897
24,1774-01-01,8.515470866899204,7.656168931794486,8.593392374049937,8.515470866899204,8.515470866899204,-0.3630410573997652,-0.3630410573997652,-0.3630410573997652,-0.3630410573997652,-0.3630410573997652,-0.3630410573997652,0.0,0.0,0.0,8.152429809499438
25,1775-01-01,8.516674400682872,7.602486081890976,8.570035552262235,8.516674400682872,8.516674400682872,-0.4236303349685181,-0.4236303349685181,-0.4236303349685181,-0.4236303349685181,-0.4236303349685181,-0.4236303349685181,0.0,0.0,0.0,8.093044065714354
26,1776-01-01,8.51787793419572,7.540301936852746,8.502205769298875,8.51787793419572,8.51787793419572,-0.4831063484629848,-0.4831063484629848,-0.4831063484629848,-0.4831063484629848,-0.4831063484629848,-0.4831063484629848,0.0,0.0,0.0,8.034771585732736
27,1777-01-01,8.519084765060656,7.750987938077196,8.720833022798155,8.519084765060656,8.519084765060656,-0.30141414822583223,-0.30141414822583223,-0.30141414822583223,-0.30141414822583223,-0.30141414822583223,-0.30141414822583223,0.0,0.0,0.0,8.217670616834823
28,1778-01-01,8.520288298573504,7.6890898490712685,8.692879182528173,8.520288298573504,8.520288298573504,-0.36304105739777814,-0.36304105739777814,-0.36304105739777814,-0.36304105739777814,-0.36304105739777814,-0.36304105739777814,0.0,0.0,0.0,8.157247241175726
29,1779-01-01,8.521491832086351,7.6297336757023935,8.61573451455909,8.521491832086351,8.521491832086351,-0.42363033496872754,-0.42363033496872754,-0.42363033496872754,-0.42363033496872754,-0.42363033496872754,-0.42363033496872754,0.0,0.0,0.0,8.097861497117623
30,1780-01-01,8.5226953655992,7.540996871664894,8.532678352315715,8.5226953655992,8.5226953655992,-0.4831063484634167,-0.4831063484634167,-0.4831063484634167,-0.4831063484634167,-0.4831063484634167,-0.4831063484634167,0.0,0.0,0.0,8.039589017135782
31,1781-01-01,8.523902196464137,7.742275880435135,8.73260857426536,8.523902196464137,8.523902196464137,-0.30141414822693846,-0.30141414822693846,-0.30141414822693846,-0.30141414822693846,-0.30141414822693846,-0.30141414822693846,0.0,0.0,0.0,8.2224880482372
32,1782-01-01,8.525105729976984,7.678154305863724,8.652964136897557,8.525105729976984,8.525105729976984,-0.3630410573989169,-0.3630410573989169,-0.3630410573989169,-0.3630410573989169,-0.3630410573989169,-0.3630410573989169,0.0,0.0,0.0,8.162064672578067
33,1783-01-01,8.526309263489832,7.620212316243042,8.627994656904097,8.526309263489832,8.526309263489832,-0.42363033496831753,-0.42363033496831753,-0.42363033496831753,-0.42363033496831753,-0.42363033496831753,-0.42363033496831753,0.0,0.0,0.0,8.102678928521515
34,1784-01-01,8.527512797002679,7.517099125517219,8.53089089411959,8.527512797002679,8.527512797002679,-0.4831063484640697,-0.4831063484640697,-0.4831063484640697,-0.4831063484640697,-0.4831063484640697,-0.4831063484640697,0.0,0.0,0.0,8.04440644853861
35,1785-01-01,8.528719628412976,7.734224304937574,8.704373914053596,8.528719628412976,8.528719628412976,-0.3014141482260388,-0.3014141482260388,-0.3014141482260388,-0.3014141482260388,-0.3014141482260388,-0.3014141482260388,0.0,0.0,0.0,8.227305480186937
36,1786-01-01,8.529923162469693,7.6916655552659305,8.654969118238903,8.529923162469693,8.529923162469693,-0.363041057398683,-0.363041057398683,-0.363041057398683,-0.363041057398683,-0.363041057398683,-0.363041057398683,0.0,0.0,0.0,8.16688210507101
37,1787-01-01,8.53112669652641,7.614347165806239,8.594478754060543,8.53112669652641,8.53112669652641,-0.4236303349686978,-0.4236303349686978,-0.4236303349686978,-0.4236303349686978,-0.4236303349686978,-0.4236303349686978,0.0,0.0,0.0,8.107496361557713
