,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1750-01-01,7.9855205980101385,0.826282131378958,3.0316141675966324,7.9855205980101385,7.9855205980101385,-6.101689012792281,-6.101689012792281,-6.101689012792281,-6.101689012792281,-6.101689012792281,-6.101689012792281,0.0,0.0,0.0,1.883831585217857
1,1750-02-01,7.986267200510139,1.8980430167050633,3.9727400230631735,7.986267200510139,7.986267200510139,-5.080872173618515,-5.080872173618515,-5.080872173618515,-5.080872173618515,-5.080872173618515,-5.080872173618515,0.0,0.0,0.0,2.9053950268916235
2,1750-03-01,7.986941551155302,3.5158053732140764,5.496741742839346,7.986941551155302,7.986941551155302,-3.471468542834615,-3.471468542834615,-3.471468542834615,-3.471468542834615,-3.471468542834615,-3.471468542834615,0.0,0.0,0.0,4.515473008320686
3,1750-04-01,7.987688153655304,6.962618552474836,9.03046960465841,7.987688153655304,7.987688153655304,0.006139635069523481,0.006139635069523481,0.006139635069523481,0.006139635069523481,0.006139635069523481,0.006139635069523481,0.0,0.0,0.0,7.993827788724827
4,1750-05-01,7.988410672203692,9.774176647504822,11.93613740933245,7.988410672203692,7.988410672203692,2.8648039024629446,2.8648039024629446,2.8648039024629446,2.8648039024629446,2.8648039024629446,2.8648039024629446,0.0,0.0,0.0,10.853214574666637
5,1750-06-01,7.989157274703694,11.956242746049579,14.094130165962657,7.989157274703694,7.989157274703694,5.001836652179881,5.001836652179881,5.001836652179881,5.001836652179881,5.001836652179881,5.001836652179881,0.0,0.0,0.0,12.990993926883576
6,1750-07-01,7.989879793252082,12.905327400932952,15.11636987734781,7.989879793252082,7.989879793252082,5.974173948962691,5.974173948962691,5.974173948962691,5.974173948962691,5.974173948962691,5.974173948962691,0.0,0.0,0.0,13.964053742214773
7,1750-08-01,7.990626395752084,12.438922128561359,14.555477015175006,7.990626395752084,7.990626395752084,5.466245443936127,5.466245443936127,5.466245443936127,5.466245443936127,5.466245443936127,5.466245443936127,0.0,0.0,0.0,13.456871839688212
8,1750-09-01,7.991372998252085,10.177574359984195,12.218223796063464,7.991372998252085,7.991372998252085,3.2332084525352833,3.2332084525352833,3.2332084525352833,3.2332084525352833,3.2332084525352833,3.2332084525352833,0.0,0.0,0.0,11.224581450787369
9,1750-10-01,7.992095516800474,7.134410230989805,9.187031899638617,7.992095516800474,7.992095516800474,0.17887983395684717,0.17887983395684717,0.17887983395684717,0.17887983395684717,0.17887983395684717,0.17887983395684717,0.0,0.0,0.0,8.170975350757322
10,1750-11-01,7.992842119300475,4.39137768098451,6.520301895777301,7.992842119300475,7.992842119300475,-2.575452249296338,-2.575452249296338,-2.575452249296338,-2.575452249296338,-2.575452249296338,-2.575452249296338,0.0,0.0,0.0,5.417389870004136
11,1750-12-01,7.9935646378488645,1.5590742042610979,3.789945464489094,7.9935646378488645,7.9935646378488645,-5.29830102629003,-5.29830102629003,-5.29830102629003,-5.29830102629003,-5.29830102629003,-5.29830102629003,0.0,0.0,0.0,2.6952636115588344
12,1751-01-01,7.994311240348865,0.8652282362670417,2.9528932903004907,7.994311240348865,7.994311240348865,-6.096350894710986,-6.096350894710986,-6.096350894710986,-6.096350894710986,-6.096350894710986,-6.096350894710986,0.0,0.0,0.0,1.8979603456378786
13,1751-02-01,7.995057842848866,1.7265740175391835,3.9561057393310115,7.995057842848866,7.995057842848866,-5.139385432043548,-5.139385432043548,-5.139385432043548,-5.139385432043548,-5.139385432043548,-5.139385432043548,0.0,0.0,0.0,2.855672410805318
14,1751-03-01,7.995732193494029,3.47100979250531,5.563977828872573,7.995732193494029,7.995732193494029,-3.458240307116822,-3.458240307116822,-3.458240307116822,-3.458240307116822,-3.458240307116822,-3.458240307116822,0.0,0.0,0.0,4.537491886377207
15,1751-04-01,7.996478795994031,6.897448994983769,9.10962359036733,7.996478795994031,7.996478795994031,-0.01881198435766255,-0.01881198435766255,-0.01881198435766255,-0.01881198435766255,-0.01881198435766255,-0.01881198435766255,0.0,0.0,0.0,7.977666811636369
16,1751-05-01,7.997201314542419,9.889424436423887,11.930868714545861,7.997201314542419,7.997201314542419,2.8455576520011734,2.8455576520011734,2.8455576520011734,2.8455576520011734,2.8455576520011734,2.8455576520011734,0.0,0.0,0.0,10.842758966543592
17,1751-06-01,7.9979479170424215,11.878060818576067,14.093515087187336,7.9979479170424215,7.9979479170424215,4.995296843954123,4.995296843954123,4.995296843954123,4.995296843954123,4.995296843954123,4.995296843954123,0.0,0.0,0.0,12.993244760996545
18,1751-07-01,7.998670435590809,12.921322556996376,15.048402515307934,7.998670435590809,7.998670435590809,5.963663676582736,5.963663676582736,5.963663676582736,5.963663676582736,5.963663676582736,5.963663676582736,0.0,0.0,0.0,13.962334112173545
19,1751-08-01,7.999417038090811,12.413829024092335,14.57388837143695,7.999417038090811,7.999417038090811,5.4468435594208175,5.4468435594208175,5.4468435594208175,5.4468435594208175,5.4468435594208175,5.4468435594208175,0.0,0.0,0.0,13.446260597511628
20,1751-09-01,8.000163640590811,10.156452395937857,12.312212353233624,8.000163640590811,8.000163640590811,3.2564466493310147,3.2564466493310147,3.2564466493310147,3.2564466493310147,3.2564466493310147,3.2564466493310147,0.0,0.0,0.0,11.256610289921825
